"","Species","TREE_ID","X","Y","Year","logF_current"
"27480","Abies concolor","93554_5_19_6_4_141",37.403293,-119.156749,2005,3.04520323715784
"27481","Abies concolor","93554_5_19_6_4_141",37.403293,-119.156749,2015,4.37862234542237
"27482","Abies concolor","93554_5_19_6_4_142",37.403293,-119.156749,2005,3.04524940415784
"27483","Abies concolor","93554_5_19_6_4_142",37.403293,-119.156749,2015,4.37866851242237
"27484","Abies concolor","93633_5_107_6_1_302",36.639384,-118.785767,2006,4.45754325635473
"27485","Abies concolor","93633_5_107_6_1_302",36.639384,-118.785767,2016,4.60227631052225
"27486","Abies concolor","93633_5_107_6_2_309",36.639384,-118.785767,2006,4.45766077235473
"27487","Abies concolor","93633_5_107_6_2_309",36.639384,-118.785767,2016,4.60257010052225
"27488","Abies concolor","93633_5_107_6_4_329",36.639384,-118.785767,2006,4.45939413335473
"27489","Abies concolor","93633_5_107_6_4_329",36.639384,-118.785767,2016,4.60405583852225
"27490","Abies concolor","93634_5_19_6_1_101",37.415066,-119.094991,2007,5.46798448575564
"27491","Abies concolor","93634_5_19_6_1_101",37.415066,-119.094991,2017,4.13878396571016
"27492","Abies concolor","93634_5_19_6_1_103",37.415066,-119.094991,2007,5.46842936775564
"27493","Abies concolor","93634_5_19_6_1_103",37.415066,-119.094991,2017,4.13922465071016
"27494","Abies concolor","93634_5_19_6_3_130",37.415066,-119.094991,2007,5.46807262275564
"27495","Abies concolor","93634_5_19_6_3_130",37.415066,-119.094991,2017,4.13888889071016
"27496","Abies concolor","93634_5_19_6_3_159",37.415066,-119.094991,2007,5.46810200175564
"27497","Abies concolor","93634_5_19_6_3_159",37.415066,-119.094991,2017,4.13887629971016
"27498","Abies concolor","93634_5_19_6_3_160",37.415066,-119.094991,2007,5.46801386475564
"27499","Abies concolor","93634_5_19_6_3_160",37.415066,-119.094991,2017,4.13881334471016
"27500","Abies concolor","93670_5_107_6_1_302",35.980936,-118.685744,2008,5.08037963723237
"27501","Abies concolor","93670_5_107_6_1_302",35.980936,-118.685744,2018,6.35662783198589
"27502","Abies concolor","93670_5_107_6_1_304",35.980936,-118.685744,2008,5.08085809523237
"27503","Abies concolor","93670_5_107_6_1_304",35.980936,-118.685744,2018,6.35715665398589
"27504","Abies concolor","93670_5_107_6_1_307",35.980936,-118.685744,2008,5.08084550423237
"27505","Abies concolor","93670_5_107_6_1_307",35.980936,-118.685744,2018,6.35718183598589
"27506","Abies concolor","93670_5_107_6_1_308",35.980936,-118.685744,2008,5.08091265623237
"27507","Abies concolor","93670_5_107_6_1_308",35.980936,-118.685744,2018,6.35718603298589
"27508","Abies concolor","93670_5_107_6_1_309",35.980936,-118.685744,2008,5.08009424123237
"27509","Abies concolor","93670_5_107_6_1_309",35.980936,-118.685744,2018,6.35635502698589
"27510","Abies concolor","93670_5_107_6_1_310",35.980936,-118.685744,2008,5.07996833123237
"27511","Abies concolor","93670_5_107_6_1_310",35.980936,-118.685744,2018,6.35621652598589
"27512","Abies concolor","93670_5_107_6_2_331",35.980936,-118.685744,2008,5.08065244223237
"27513","Abies concolor","93670_5_107_6_2_331",35.980936,-118.685744,2018,6.35693840998589
"27514","Abies concolor","93670_5_107_6_2_332",35.980936,-118.685744,2008,5.08007745323237
"27515","Abies concolor","93670_5_107_6_2_332",35.980936,-118.685744,2018,6.35638860298589
"27516","Abies concolor","93670_5_107_6_2_334",35.980936,-118.685744,2008,5.08091685323237
"27517","Abies concolor","93670_5_107_6_2_334",35.980936,-118.685744,2018,6.35726577598589
"27518","Abies concolor","93670_5_107_6_2_335",35.980936,-118.685744,2008,5.08079933723237
"27519","Abies concolor","93670_5_107_6_2_335",35.980936,-118.685744,2018,6.35714825998589
"27520","Abies concolor","93670_5_107_6_2_336",35.980936,-118.685744,2008,5.08048875923237
"27521","Abies concolor","93670_5_107_6_2_336",35.980936,-118.685744,2018,6.35682089398589
"27522","Abies concolor","93670_5_107_6_2_337",35.980936,-118.685744,2008,5.08088327723237
"27523","Abies concolor","93670_5_107_6_2_337",35.980936,-118.685744,2018,6.35723219998589
"27524","Abies concolor","93670_5_107_6_2_338",35.980936,-118.685744,2008,5.07997252823237
"27525","Abies concolor","93670_5_107_6_2_338",35.980936,-118.685744,2018,6.35629626898589
"27526","Abies concolor","93670_5_107_6_2_342",35.980936,-118.685744,2008,5.08003968023237
"27527","Abies concolor","93670_5_107_6_2_342",35.980936,-118.685744,2018,6.35635502698589
"27528","Abies concolor","93670_5_107_6_2_343",35.980936,-118.685744,2008,5.08090006523237
"27529","Abies concolor","93670_5_107_6_2_343",35.980936,-118.685744,2018,6.35715245698589
"27530","Abies concolor","93670_5_107_6_2_347",35.980936,-118.685744,2008,5.08048036523237
"27531","Abies concolor","93670_5_107_6_2_347",35.980936,-118.685744,2018,6.35674534798589
"27532","Abies concolor","93670_5_107_6_3_312",35.980936,-118.685744,2008,5.08106374823237
"27533","Abies concolor","93670_5_107_6_3_312",35.980936,-118.685744,2018,6.35740007998589
"27534","Abies concolor","93670_5_107_6_3_313",35.980936,-118.685744,2008,5.08108893023237
"27535","Abies concolor","93670_5_107_6_3_313",35.980936,-118.685744,2018,6.35743365598589
"27536","Abies concolor","93670_5_107_6_3_314",35.980936,-118.685744,2008,5.08108053623237
"27537","Abies concolor","93670_5_107_6_3_314",35.980936,-118.685744,2018,6.35740847398589
"27538","Abies concolor","93670_5_107_6_3_317",35.980936,-118.685744,2008,5.07985920923237
"27539","Abies concolor","93670_5_107_6_3_317",35.980936,-118.685744,2018,6.35619973798589
"27540","Abies concolor","93670_5_107_6_3_318",35.980936,-118.685744,2008,5.07985501223237
"27541","Abies concolor","93670_5_107_6_3_318",35.980936,-118.685744,2018,6.35619134398589
"27542","Abies concolor","93670_5_107_6_4_321",35.980936,-118.685744,2008,5.07999351323237
"27543","Abies concolor","93670_5_107_6_4_321",35.980936,-118.685744,2018,6.35631305698589
"27544","Abies concolor","93670_5_107_6_4_328",35.980936,-118.685744,2008,5.08073638223237
"27545","Abies concolor","93670_5_107_6_4_328",35.980936,-118.685744,2018,6.35709369898589
"27546","Abies concolor","93828_2_89_6_1_100",40.820474,-121.684525,2005,4.30692406019064
"27547","Abies concolor","93828_2_89_6_1_100",40.820474,-121.684525,2015,5.90263395241223
"27548","Abies concolor","93828_2_89_6_1_101",40.820474,-121.684525,2005,4.30697862119064
"27549","Abies concolor","93828_2_89_6_1_101",40.820474,-121.684525,2015,5.90276825641223
"27550","Abies concolor","93828_2_89_6_1_102",40.820474,-121.684525,2005,4.30542992819064
"27551","Abies concolor","93828_2_89_6_1_102",40.820474,-121.684525,2015,5.90137485241223
"27552","Abies concolor","93828_2_89_6_1_103",40.820474,-121.684525,2005,4.30702898519064
"27553","Abies concolor","93828_2_89_6_1_103",40.820474,-121.684525,2015,5.90281862041223
"27554","Abies concolor","93828_2_89_6_4_107",40.820474,-121.684525,2005,4.30704157619064
"27555","Abies concolor","93828_2_89_6_4_107",40.820474,-121.684525,2015,5.90294453041223
"27556","Abies concolor","93828_2_89_6_4_108",40.820474,-121.684525,2005,4.30688628719064
"27557","Abies concolor","93828_2_89_6_4_108",40.820474,-121.684525,2015,5.90272628641223
"27558","Abies concolor","93828_2_89_6_4_111",40.820474,-121.684525,2005,4.30670581619064
"27559","Abies concolor","93828_2_89_6_4_111",40.820474,-121.684525,2015,5.90255420941223
"27560","Abies concolor","93828_2_89_6_4_113",40.820474,-121.684525,2005,4.30695763619064
"27561","Abies concolor","93828_2_89_6_4_113",40.820474,-121.684525,2015,5.90285219641223
"27562","Abies concolor","93828_2_89_6_4_118",40.820474,-121.684525,2005,4.30671001319064
"27563","Abies concolor","93828_2_89_6_4_118",40.820474,-121.684525,2015,5.90257939141223
"27564","Abies concolor","93828_2_89_6_4_119",40.820474,-121.684525,2005,4.30735215419064
"27565","Abies concolor","93828_2_89_6_4_119",40.820474,-121.684525,2015,5.90327609341223
"27566","Abies concolor","93871_3_91_6_1_305",39.692141,-120.577291,2010,3.88200356771275
"27567","Abies concolor","93871_3_91_6_1_305",39.692141,-120.577291,2020,6.05861584551834
"27568","Abies concolor","93871_3_91_6_2_318",39.692141,-120.577291,2010,3.88345572971275
"27569","Abies concolor","93871_3_91_6_2_318",39.692141,-120.577291,2020,6.06005121951834
"27570","Abies concolor","93871_3_91_6_2_319",39.692141,-120.577291,2010,3.88176433871275
"27571","Abies concolor","93871_3_91_6_2_319",39.692141,-120.577291,2020,6.05832205551834
"27572","Abies concolor","93871_3_91_6_2_322",39.692141,-120.577291,2010,3.88212108371275
"27573","Abies concolor","93871_3_91_6_2_322",39.692141,-120.577291,2020,6.05870398251834
"27574","Abies concolor","93871_3_91_6_3_308",39.692141,-120.577291,2010,3.88298146871275
"27575","Abies concolor","93871_3_91_6_3_308",39.692141,-120.577291,2020,6.05953918551834
"27576","Abies concolor","93899_2_35_6_1_100",40.493974,-121.123901,2005,4.19484800815138
"27577","Abies concolor","93899_2_35_6_1_100",40.493974,-121.123901,2015,6.0733109725776
"27578","Abies concolor","93899_2_35_6_1_101",40.493974,-121.123901,2005,4.19533066315138
"27579","Abies concolor","93899_2_35_6_1_101",40.493974,-121.123901,2015,6.07380621857759
"27580","Abies concolor","93899_2_35_6_2_117",40.493974,-121.123901,2005,4.19528449615138
"27581","Abies concolor","93899_2_35_6_2_117",40.493974,-121.123901,2015,6.07378103657759
"27582","Abies concolor","93899_2_35_6_2_122",40.493974,-121.123901,2005,4.19527610215138
"27583","Abies concolor","93899_2_35_6_2_122",40.493974,-121.123901,2015,6.07377683957759
"27584","Abies concolor","93899_2_35_6_2_123",40.493974,-121.123901,2005,4.19526770815138
"27585","Abies concolor","93899_2_35_6_2_123",40.493974,-121.123901,2015,6.07379782457759
"27586","Abies concolor","93899_2_35_6_2_126",40.493974,-121.123901,2005,4.19495293315138
"27587","Abies concolor","93899_2_35_6_2_126",40.493974,-121.123901,2015,6.0734494735776
"27588","Abies concolor","93899_2_35_6_2_128",40.493974,-121.123901,2005,4.19524672315138
"27589","Abies concolor","93899_2_35_6_2_128",40.493974,-121.123901,2015,6.07373486957759
"27590","Abies concolor","93899_2_35_6_3_134",40.493974,-121.123901,2005,4.19526351115138
"27591","Abies concolor","93899_2_35_6_3_134",40.493974,-121.123901,2015,6.07372227857759
"27592","Abies concolor","93899_2_35_6_3_138",40.493974,-121.123901,2005,4.19532226915138
"27593","Abies concolor","93899_2_35_6_3_138",40.493974,-121.123901,2015,6.30745276019324
"27594","Abies concolor","93899_2_35_6_4_150",40.493974,-121.123901,2005,4.19493614515138
"27595","Abies concolor","93899_2_35_6_4_150",40.493974,-121.123901,2015,6.30707922719324
"27596","Abies concolor","93899_2_35_6_4_151",40.493974,-121.123901,2005,4.19512501015138
"27597","Abies concolor","93899_2_35_6_4_153",40.493974,-121.123901,2005,4.19490256915138
"27598","Abies concolor","93899_2_35_6_4_153",40.493974,-121.123901,2015,6.0734158975776
"27599","Abies concolor","94048_2_35_6_1_101",40.443441,-121.008355,2004,5.69874209752924
"27600","Abies concolor","94048_2_35_6_1_101",40.443441,-121.008355,2014,5.60499815551325
"27601","Abies concolor","94048_2_35_6_1_111",40.443441,-121.008355,2004,5.69888059852924
"27602","Abies concolor","94048_2_35_6_1_111",40.443441,-121.008355,2014,5.60515764151325
"27603","Abies concolor","94048_2_35_6_1_112",40.443441,-121.008355,2004,5.69888059852924
"27604","Abies concolor","94048_2_35_6_1_112",40.443441,-121.008355,2014,5.60517442951325
"27605","Abies concolor","94048_2_35_6_2_123",40.443441,-121.008355,2004,5.69850706552924
"27606","Abies concolor","94048_2_35_6_2_123",40.443441,-121.008355,2014,6.06558597702113
"27607","Abies concolor","94048_2_35_6_4_141",40.443441,-121.008355,2004,5.69779357552924
"27608","Abies concolor","94048_2_35_6_4_141",40.443441,-121.008355,2014,5.60411258851325
"27609","Abies concolor","94114_3_63_6_1_300",40.194542,-121.150038,2007,6.32918952251763
"27610","Abies concolor","94114_3_63_6_1_300",40.194542,-121.150038,2017,5.47329937011947
"27611","Abies concolor","94114_3_63_6_4_115",40.194542,-121.150038,2007,6.32781710351763
"27612","Abies concolor","94114_3_63_6_4_115",40.194542,-121.150038,2017,5.47191016311947
"27613","Abies concolor","94114_3_63_6_4_116",40.194542,-121.150038,2007,6.32724211451763
"27614","Abies concolor","94114_3_63_6_4_116",40.194542,-121.150038,2017,5.47133097711947
"27615","Abies concolor","94114_3_63_6_4_118",40.194542,-121.150038,2007,6.32900905151763
"27616","Abies concolor","94114_3_63_6_4_118",40.194542,-121.150038,2017,5.47312309611947
"27617","Abies concolor","94239_2_93_6_1_102",41.357151,-121.989463,2002,4.91696240708054
"27618","Abies concolor","94239_2_93_6_1_102",41.357151,-121.989463,2012,5.00753176004176
"27619","Abies concolor","94243_2_35_6_1_110",40.593169,-121.258776,2002,4.85308103575876
"27620","Abies concolor","94243_2_35_6_1_110",40.593169,-121.258776,2012,4.89168920459945
"27621","Abies concolor","94243_2_35_6_3_120",40.593169,-121.258776,2002,4.85310621775876
"27622","Abies concolor","94243_2_35_6_3_120",40.593169,-121.258776,2012,4.89167241659945
"27623","Abies concolor","94243_2_35_6_3_129",40.593169,-121.258776,2002,4.85219127175877
"27624","Abies concolor","94243_2_35_6_3_129",40.593169,-121.258776,2012,4.89084560759945
"27625","Abies concolor","94243_2_35_6_4_139",40.593169,-121.258776,2002,4.85221645375877
"27626","Abies concolor","94243_2_35_6_4_139",40.593169,-121.258776,2012,4.89091275959945
"27627","Abies concolor","94273_5_29_6_2_116",34.864035,-119.101839,2006,5.20187539091493
"27628","Abies concolor","94273_5_29_6_2_116",34.864035,-119.101839,2016,5.41510553819453
"27629","Abies concolor","94273_5_29_6_2_117",34.864035,-119.101839,2006,5.20200130091493
"27630","Abies concolor","94273_5_29_6_2_117",34.864035,-119.101839,2016,5.41524403919453
"27631","Abies concolor","94277_2_89_6_1_100",41.116343,-121.672355,2001,5.50578001654464
"27632","Abies concolor","94277_2_89_6_1_100",41.116343,-121.672355,2011,3.21366806119023
"27633","Abies concolor","94277_2_89_6_1_100",41.116343,-121.672355,2021,6.34558891555269
"27634","Abies concolor","94277_2_89_6_1_102",41.116343,-121.672355,2011,3.21390729019023
"27635","Abies concolor","94277_2_89_6_1_102",41.116343,-121.672355,2021,6.34584493255269
"27636","Abies concolor","94277_2_89_6_1_103",41.116343,-121.672355,2001,5.50610738254464
"27637","Abies concolor","94277_2_89_6_1_103",41.116343,-121.672355,2011,3.21404579119024
"27638","Abies concolor","94277_2_89_6_1_103",41.116343,-121.672355,2021,6.34602120655269
"27639","Abies concolor","94277_2_89_6_1_105",41.116343,-121.672355,2001,5.50603183654464
"27640","Abies concolor","94277_2_89_6_1_105",41.116343,-121.672355,2011,3.21394926019023
"27641","Abies concolor","94277_2_89_6_1_105",41.116343,-121.672355,2021,6.34588270555269
"27642","Abies concolor","94277_2_89_6_1_107",41.116343,-121.672355,2001,5.50610738254464
"27643","Abies concolor","94277_2_89_6_1_107",41.116343,-121.672355,2011,3.21400382119023
"27644","Abies concolor","94277_2_89_6_1_107",41.116343,-121.672355,2021,6.34592467555269
"27645","Abies concolor","94277_2_89_6_1_122",41.116343,-121.672355,2011,3.21405838219024
"27646","Abies concolor","94277_2_89_6_1_122",41.116343,-121.672355,2021,6.34600861555269
"27647","Abies concolor","94277_2_89_6_3_115",41.116343,-121.672355,2001,5.50588913854464
"27648","Abies concolor","94277_2_89_6_3_115",41.116343,-121.672355,2011,3.21381915319024
"27649","Abies concolor","94277_2_89_6_3_115",41.116343,-121.672355,2021,6.34572321955269
"27650","Abies concolor","94277_2_89_6_3_116",41.116343,-121.672355,2001,5.50599826054464
"27651","Abies concolor","94277_2_89_6_3_116",41.116343,-121.672355,2011,3.21392407819023
"27652","Abies concolor","94277_2_89_6_3_116",41.116343,-121.672355,2021,6.34587431155269
"27653","Abies concolor","94277_2_89_6_3_117",41.116343,-121.672355,2001,5.50610318554464
"27654","Abies concolor","94277_2_89_6_3_117",41.116343,-121.672355,2011,3.21403320019024
"27655","Abies concolor","94277_2_89_6_3_117",41.116343,-121.672355,2021,6.34598343355269
"27656","Abies concolor","94277_2_89_6_3_119",41.116343,-121.672355,2001,5.50610738254464
"27657","Abies concolor","94277_2_89_6_3_119",41.116343,-121.672355,2011,3.21406257919024
"27658","Abies concolor","94277_2_89_6_3_119",41.116343,-121.672355,2021,6.34602960055269
"27659","Abies concolor","94277_2_89_6_3_126",41.116343,-121.672355,2001,5.50600665454464
"27660","Abies concolor","94277_2_89_6_3_126",41.116343,-121.672355,2011,3.21393666919023
"27661","Abies concolor","94277_2_89_6_3_126",41.116343,-121.672355,2021,6.34588270555269
"27662","Abies concolor","94277_2_89_6_3_127",41.116343,-121.672355,2001,5.50609479154464
"27663","Abies concolor","94277_2_89_6_3_127",41.116343,-121.672355,2011,3.21404579119024
"27664","Abies concolor","94277_2_89_6_3_127",41.116343,-121.672355,2021,6.34601700955269
"27665","Abies concolor","94277_2_89_6_3_128",41.116343,-121.672355,2001,5.50601924554464
"27666","Abies concolor","94277_2_89_6_3_128",41.116343,-121.672355,2011,3.21394086619023
"27667","Abies concolor","94277_2_89_6_3_128",41.116343,-121.672355,2021,6.34587850855269
"27668","Abies concolor","94277_2_89_6_3_129",41.116343,-121.672355,2001,5.50590172954464
"27669","Abies concolor","94277_2_89_6_3_129",41.116343,-121.672355,2011,3.21381075919024
"27670","Abies concolor","94277_2_89_6_3_129",41.116343,-121.672355,2021,6.34573581055269
"27671","Abies concolor","94277_2_89_6_3_130",41.116343,-121.672355,2001,5.50601085154464
"27672","Abies concolor","94277_2_89_6_3_130",41.116343,-121.672355,2011,3.21394086619023
"27673","Abies concolor","94277_2_89_6_3_130",41.116343,-121.672355,2021,6.34588690255269
"27674","Abies concolor","94277_2_89_6_3_131",41.116343,-121.672355,2001,5.50610318554464
"27675","Abies concolor","94277_2_89_6_3_131",41.116343,-121.672355,2011,3.21406257919024
"27676","Abies concolor","94277_2_89_6_3_131",41.116343,-121.672355,2021,6.34603379755269
"27677","Abies concolor","94277_2_89_6_3_132",41.116343,-121.672355,2001,5.50587654754464
"27678","Abies concolor","94277_2_89_6_3_132",41.116343,-121.672355,2011,3.54548110933916
"27679","Abies concolor","94277_2_89_6_3_132",41.116343,-121.672355,2021,NA
"27680","Abies concolor","94277_2_89_6_3_133",41.116343,-121.672355,2001,5.50601504854464
"27681","Abies concolor","94277_2_89_6_3_133",41.116343,-121.672355,2011,3.21394926019023
"27682","Abies concolor","94277_2_89_6_3_133",41.116343,-121.672355,2021,6.34589949355269
"27683","Abies concolor","94277_2_89_6_3_145",41.116343,-121.672355,2011,3.21406257919024
"27684","Abies concolor","94277_2_89_6_3_145",41.116343,-121.672355,2021,6.34601281255269
"27685","Abies concolor","94277_2_89_6_4_135",41.116343,-121.672355,2001,5.50610318554464
"27686","Abies concolor","94277_2_89_6_4_135",41.116343,-121.672355,2011,3.21406677619024
"27687","Abies concolor","94277_2_89_6_4_135",41.116343,-121.672355,2021,NA
"27688","Abies concolor","94277_2_89_6_4_136",41.116343,-121.672355,2001,5.50590172954464
"27689","Abies concolor","94277_2_89_6_4_136",41.116343,-121.672355,2011,3.21376878919024
"27690","Abies concolor","94277_2_89_6_4_136",41.116343,-121.672355,2021,6.34565187055269
"27691","Abies concolor","94277_2_89_6_4_149",41.116343,-121.672355,2011,3.21405838219024
"27692","Abies concolor","94277_2_89_6_4_149",41.116343,-121.672355,2021,6.34598343355269
"27693","Abies concolor","94331_5_109_6_1_300",38.055671,-119.943771,2010,3.22056159429123
"27694","Abies concolor","94331_5_109_6_1_300",38.055671,-119.943771,2020,5.5853877304273
"27695","Abies concolor","94331_5_109_6_1_301",38.055671,-119.943771,2010,3.22060356429123
"27696","Abies concolor","94331_5_109_6_1_301",38.055671,-119.943771,2020,5.5853331694273
"27697","Abies concolor","94331_5_109_6_1_302",38.055671,-119.943771,2010,3.22087217229123
"27698","Abies concolor","94331_5_109_6_1_302",38.055671,-119.943771,2020,5.5856815204273
"27699","Abies concolor","94331_5_109_6_1_308",38.055671,-119.943771,2010,3.22062874629123
"27700","Abies concolor","94331_5_109_6_1_308",38.055671,-119.943771,2020,5.5853709424273
"27701","Abies concolor","94331_5_109_6_1_318",38.055671,-119.943771,2010,3.22087217229123
"27702","Abies concolor","94331_5_109_6_1_318",38.055671,-119.943771,2020,5.5856731264273
"27703","Abies concolor","94331_5_109_6_3_319",38.055671,-119.943771,2010,3.22072947429123
"27704","Abies concolor","94331_5_109_6_3_319",38.055671,-119.943771,2020,5.5854884584273
"27705","Abies concolor","94331_5_109_6_4_310",38.055671,-119.943771,2010,3.22047765429123
"27706","Abies concolor","94331_5_109_6_4_310",38.055671,-119.943771,2020,5.5852030624273
"27707","Abies concolor","94331_5_109_6_4_311",38.055671,-119.943771,2010,3.21975996729123
"27708","Abies concolor","94331_5_109_6_4_311",38.055671,-119.943771,2020,5.5845021634273
"27709","Abies concolor","94331_5_109_6_4_313",38.055671,-119.943771,2010,3.22019225829123
"27710","Abies concolor","94331_5_109_6_4_313",38.055671,-119.943771,2020,5.5849134694273
"27711","Abies concolor","94331_5_109_6_4_314",38.055671,-119.943771,2010,3.22039371429123
"27712","Abies concolor","94331_5_109_6_4_314",38.055671,-119.943771,2020,5.5851778804273
"27713","Abies concolor","94358_3_63_6_1_300",39.884521,-120.32948,2009,4.96629183622258
"27714","Abies concolor","94358_3_63_6_1_300",39.884521,-120.32948,2019,5.29519804076511
"27715","Abies concolor","94358_3_63_6_1_306",39.884521,-120.32948,2009,4.96621209322258
"27716","Abies concolor","94358_3_63_6_1_306",39.884521,-120.32948,2019,5.29512249476511
"27717","Abies concolor","94358_3_63_6_1_307",39.884521,-120.32948,2009,4.96643873122258
"27718","Abies concolor","94358_3_63_6_1_307",39.884521,-120.32948,2019,5.29535752676511
"27719","Abies concolor","94358_3_63_6_1_308",39.884521,-120.32948,2009,4.96614494122258
"27720","Abies concolor","94358_3_63_6_1_308",39.884521,-120.32948,2019,5.29503016076511
"27721","Abies concolor","94358_3_63_6_1_309",39.884521,-120.32948,2009,4.96642194322258
"27722","Abies concolor","94358_3_63_6_1_309",39.884521,-120.32948,2019,5.29535752676511
"27723","Abies concolor","94410_2_105_6_1_105",40.60676,-123.138796,2002,5.38164166664256
"27724","Abies concolor","94410_2_105_6_1_105",40.60676,-123.138796,2012,5.24720516726617
"27725","Abies concolor","94425_2_105_6_2_119",40.363412,-123.197337,2005,4.18999715505441
"27726","Abies concolor","94425_2_105_6_2_119",40.363412,-123.197337,2015,5.38310663327509
"27727","Abies concolor","94425_2_105_6_3_127",40.363412,-123.197337,2005,4.18927946805441
"27728","Abies concolor","94425_2_105_6_3_127",40.363412,-123.197337,2015,5.38246449227509
"27729","Abies concolor","94425_2_105_6_3_138",40.363412,-123.197337,2005,4.19019441405441
"27730","Abies concolor","94425_2_105_6_3_138",40.363412,-123.197337,2015,5.38337104427509
"27731","Abies concolor","94425_2_105_6_4_142",40.363412,-123.197337,2005,4.19007270105441
"27732","Abies concolor","94425_2_105_6_4_142",40.363412,-123.197337,2015,5.38320736127509
"27733","Abies concolor","94425_2_105_6_4_144",40.363412,-123.197337,2005,4.19014405005441
"27734","Abies concolor","94425_2_105_6_4_144",40.363412,-123.197337,2015,5.38328290727509
"27735","Abies concolor","94425_2_105_6_4_149",40.363412,-123.197337,2005,4.18930884705441
"27736","Abies concolor","94425_2_105_6_4_149",40.363412,-123.197337,2015,5.38251905327509
"27737","Abies concolor","94429_5_39_6_1_102",37.477158,-119.431962,2002,3.58610984022242
"27738","Abies concolor","94429_5_39_6_1_102",37.477158,-119.431962,2012,4.19615621560967
"27739","Abies concolor","94429_5_39_6_1_103",37.477158,-119.431962,2002,3.58641202422242
"27740","Abies concolor","94429_5_39_6_1_103",37.477158,-119.431962,2012,4.19646679360967
"27741","Abies concolor","94429_5_39_6_2_113",37.477158,-119.431962,2002,3.58654632822242
"27742","Abies concolor","94429_5_39_6_2_113",37.477158,-119.431962,2012,4.19659270360967
"27743","Abies concolor","94429_5_39_6_3_128",37.477158,-119.431962,2002,3.58561039722242
"27744","Abies concolor","94429_5_39_6_3_128",37.477158,-119.431962,2012,4.19566096960967
"27745","Abies concolor","94429_5_39_6_4_131",37.477158,-119.431962,2002,3.58773827622242
"27746","Abies concolor","94429_5_39_6_4_131",37.477158,-119.431962,2012,4.19773428760967
"27747","Abies concolor","94429_5_39_6_4_133",37.477158,-119.431962,2002,3.58798170222242
"27748","Abies concolor","94429_5_39_6_4_133",37.477158,-119.431962,2012,4.19802807760967
"27749","Abies concolor","94429_5_39_6_4_143",37.477158,-119.431962,2002,3.58776345822242
"27750","Abies concolor","94429_5_39_6_4_143",37.477158,-119.431962,2012,4.19775946960967
"27751","Abies concolor","94429_5_39_6_4_144",37.477158,-119.431962,2002,3.58784739822242
"27752","Abies concolor","94429_5_39_6_4_144",37.477158,-119.431962,2012,4.19789377360967
"27753","Abies concolor","94429_5_39_6_4_145",37.477158,-119.431962,2002,3.58806983922242
"27754","Abies concolor","94429_5_39_6_4_145",37.477158,-119.431962,2012,4.19814979060967
"27755","Abies concolor","94429_5_39_6_4_147",37.477158,-119.431962,2002,3.58788936822242
"27756","Abies concolor","94429_5_39_6_4_147",37.477158,-119.431962,2012,4.19791056160967
"27757","Abies concolor","94429_5_39_6_4_150",37.477158,-119.431962,2002,3.58806144522242
"27758","Abies concolor","94429_5_39_6_4_150",37.477158,-119.431962,2012,4.19813719960967
"27759","Abies concolor","94429_5_39_6_4_152",37.477158,-119.431962,2002,3.58807403622242
"27760","Abies concolor","94429_5_39_6_4_152",37.477158,-119.431962,2012,4.19814979060967
"27761","Abies concolor","94429_5_39_6_4_153",37.477158,-119.431962,2002,3.58805305122242
"27762","Abies concolor","94429_5_39_6_4_153",37.477158,-119.431962,2012,4.19813300260967
"27763","Abies concolor","94429_5_39_6_4_155",37.477158,-119.431962,2002,3.58651694922242
"27764","Abies concolor","94429_5_39_6_4_155",37.477158,-119.431962,2012,4.19648777860967
"27765","Abies concolor","94446_2_93_6_2_110",41.395843,-123.142975,2002,4.43650407086391
"27766","Abies concolor","94446_2_93_6_2_110",41.395843,-123.142975,2012,4.43616599527909
"27767","Abies concolor","94446_2_93_6_2_111",41.395843,-123.142975,2002,4.4379310508639
"27768","Abies concolor","94446_2_93_6_2_111",41.395843,-123.142975,2012,4.43755939927909
"27769","Abies concolor","94446_2_93_6_2_112",41.395843,-123.142975,2002,4.4379562328639
"27770","Abies concolor","94446_2_93_6_2_112",41.395843,-123.142975,2012,4.43759717227909
"27771","Abies concolor","94446_2_93_6_2_114",41.395843,-123.142975,2002,4.4377631708639
"27772","Abies concolor","94446_2_93_6_2_114",41.395843,-123.142975,2012,4.43739571627909
"27773","Abies concolor","94446_2_93_6_3_133",41.395843,-123.142975,2002,4.43766244286391
"27774","Abies concolor","94446_2_93_6_3_133",41.395843,-123.142975,2012,4.43726141227909
"27775","Abies concolor","94446_2_93_6_4_117",41.395843,-123.142975,2002,4.4373434708639
"27776","Abies concolor","94446_2_93_6_4_117",41.395843,-123.142975,2012,4.43700119827909
"27777","Abies concolor","94446_2_93_6_4_118",41.395843,-123.142975,2002,4.43775057986391
"27778","Abies concolor","94446_2_93_6_4_118",41.395843,-123.142975,2012,4.43742929227909
"27779","Abies concolor","94446_2_93_6_4_119",41.395843,-123.142975,2002,4.4375239418639
"27780","Abies concolor","94446_2_93_6_4_119",41.395843,-123.142975,2012,4.43719845727909
"27781","Abies concolor","94446_2_93_6_4_120",41.395843,-123.142975,2002,4.43781773186391
"27782","Abies concolor","94446_2_93_6_4_120",41.395843,-123.142975,2012,4.43747545927909
"27783","Abies concolor","94446_2_93_6_4_121",41.395843,-123.142975,2002,4.43631940286391
